loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3009.0,2.0,Not Graduate,No,7100000.0,27000000.0,10.0,430.0,20700000.0,8300000.0,24500000.0,4200000.0,Rejected
3010.0,4.0,Not Graduate,No,1100000.0,3300000.0,18.0,417.0,1400000.0,1000000.0,4200000.0,700000.0,Rejected
3011.0,2.0,Graduate,No,1900000.0,5200000.0,6.0,896.0,4300000.0,100000.0,6200000.0,2400000.0,Approved
3012.0,0.0,Not Graduate,No,1300000.0,3900000.0,16.0,690.0,3600000.0,1700000.0,4700000.0,800000.0,Approved
3013.0,5.0,Graduate,No,7500000.0,22800000.0,16.0,347.0,15100000.0,1200000.0,16100000.0,10700000.0,Rejected
3014.0,4.0,Not Graduate,No,2400000.0,7000000.0,4.0,539.0,2300000.0,0.0,9600000.0,2900000.0,Rejected
3015.0,4.0,Graduate,Yes,2500000.0,8000000.0,8.0,464.0,4000000.0,3000000.0,9000000.0,3000000.0,Rejected
3016.0,4.0,Graduate,No,7500000.0,16200000.0,4.0,310.0,10800000.0,14300000.0,14900000.0,5800000.0,Rejected
3017.0,3.0,Not Graduate,No,9300000.0,36600000.0,6.0,431.0,22000000.0,14600000.0,32900000.0,8800000.0,Rejected
3018.0,5.0,Not Graduate,No,3300000.0,10000000.0,12.0,489.0,2000000.0,500000.0,7200000.0,2800000.0,Rejected
3019.0,4.0,Not Graduate,Yes,5700000.0,13900000.0,12.0,775.0,1600000.0,3100000.0,15900000.0,7100000.0,Approved
3020.0,4.0,Not Graduate,No,300000.0,600000.0,6.0,365.0,-100000.0,400000.0,600000.0,200000.0,Rejected
3021.0,2.0,Not Graduate,Yes,1200000.0,4500000.0,10.0,555.0,100000.0,1100000.0,2700000.0,1400000.0,Approved
3022.0,4.0,Graduate,Yes,8200000.0,29600000.0,10.0,457.0,6700000.0,6700000.0,21400000.0,11000000.0,Rejected
3023.0,3.0,Not Graduate,No,5500000.0,12400000.0,8.0,580.0,800000.0,900000.0,19300000.0,7300000.0,Approved
3024.0,4.0,Not Graduate,No,1800000.0,7200000.0,20.0,496.0,3000000.0,1100000.0,7200000.0,2000000.0,Rejected
3025.0,0.0,Not Graduate,No,3500000.0,11400000.0,16.0,837.0,3700000.0,2100000.0,10000000.0,2700000.0,Approved
3026.0,4.0,Not Graduate,Yes,6000000.0,13200000.0,6.0,455.0,7300000.0,5900000.0,16500000.0,7100000.0,Rejected
3027.0,0.0,Graduate,Yes,2700000.0,9700000.0,20.0,551.0,1300000.0,1300000.0,7100000.0,1600000.0,Approved
3028.0,4.0,Not Graduate,Yes,5900000.0,20700000.0,10.0,825.0,11700000.0,7900000.0,21000000.0,8500000.0,Approved
3029.0,1.0,Not Graduate,Yes,2100000.0,4200000.0,18.0,554.0,3400000.0,800000.0,6400000.0,1500000.0,Approved
3030.0,0.0,Not Graduate,Yes,2000000.0,5200000.0,18.0,400.0,1900000.0,1500000.0,5000000.0,1500000.0,Rejected
3031.0,5.0,Not Graduate,No,9000000.0,34300000.0,10.0,853.0,22500000.0,11900000.0,32200000.0,10100000.0,Approved
3032.0,1.0,Not Graduate,Yes,7600000.0,18800000.0,14.0,403.0,20900000.0,4700000.0,24700000.0,10000000.0,Rejected
3033.0,3.0,Graduate,No,500000.0,1500000.0,6.0,392.0,1400000.0,200000.0,1800000.0,600000.0,Rejected
3034.0,1.0,Graduate,No,6300000.0,19000000.0,20.0,673.0,14600000.0,8100000.0,16000000.0,4200000.0,Approved
3035.0,0.0,Graduate,Yes,3100000.0,7100000.0,10.0,498.0,3800000.0,1100000.0,12200000.0,4300000.0,Rejected
3036.0,1.0,Not Graduate,No,1100000.0,2600000.0,6.0,858.0,1800000.0,1900000.0,2700000.0,600000.0,Approved
3037.0,4.0,Graduate,Yes,3900000.0,14300000.0,20.0,477.0,1000000.0,4600000.0,9100000.0,2900000.0,Rejected
3038.0,4.0,Not Graduate,Yes,8700000.0,28200000.0,12.0,548.0,11800000.0,9900000.0,19800000.0,8500000.0,Rejected
3039.0,4.0,Not Graduate,Yes,6400000.0,23900000.0,6.0,300.0,16200000.0,11600000.0,24900000.0,7000000.0,Rejected
3040.0,2.0,Graduate,Yes,200000.0,800000.0,12.0,483.0,100000.0,200000.0,600000.0,300000.0,Rejected
3041.0,1.0,Graduate,No,2400000.0,5800000.0,20.0,384.0,1700000.0,2500000.0,8400000.0,3100000.0,Rejected
3042.0,3.0,Not Graduate,No,8900000.0,35200000.0,10.0,894.0,17100000.0,5600000.0,27700000.0,9800000.0,Approved
3043.0,3.0,Not Graduate,No,6100000.0,14800000.0,10.0,492.0,6700000.0,3500000.0,17900000.0,6100000.0,Rejected
3044.0,5.0,Not Graduate,Yes,7600000.0,25700000.0,4.0,607.0,12900000.0,13600000.0,29100000.0,4900000.0,Approved
3045.0,3.0,Not Graduate,No,900000.0,2400000.0,16.0,701.0,700000.0,0.0,2000000.0,400000.0,Approved
3046.0,2.0,Not Graduate,Yes,7100000.0,19700000.0,20.0,890.0,13900000.0,3900000.0,22200000.0,4000000.0,Approved
3047.0,2.0,Not Graduate,Yes,5000000.0,14600000.0,10.0,808.0,4400000.0,3500000.0,17300000.0,3100000.0,Approved
3048.0,4.0,Graduate,Yes,2000000.0,7400000.0,20.0,596.0,600000.0,2300000.0,4900000.0,2500000.0,Approved
3049.0,4.0,Graduate,Yes,2600000.0,6200000.0,14.0,421.0,2500000.0,2200000.0,8900000.0,3400000.0,Rejected
3050.0,2.0,Graduate,Yes,7000000.0,14900000.0,20.0,495.0,9900000.0,8800000.0,14000000.0,10200000.0,Rejected
3051.0,3.0,Graduate,No,3900000.0,9800000.0,6.0,604.0,10900000.0,7300000.0,7700000.0,3300000.0,Approved
3052.0,3.0,Graduate,No,8400000.0,32600000.0,4.0,509.0,22700000.0,12600000.0,32400000.0,8700000.0,Approved
3053.0,0.0,Graduate,Yes,200000.0,600000.0,8.0,852.0,500000.0,0.0,400000.0,200000.0,Approved
3054.0,2.0,Not Graduate,Yes,1900000.0,6700000.0,16.0,893.0,5600000.0,3600000.0,6300000.0,1600000.0,Approved
3055.0,2.0,Not Graduate,Yes,9200000.0,33000000.0,14.0,874.0,3900000.0,9700000.0,31200000.0,6600000.0,Approved
3056.0,3.0,Not Graduate,Yes,300000.0,500000.0,6.0,386.0,800000.0,200000.0,1200000.0,100000.0,Rejected
3057.0,5.0,Graduate,No,6300000.0,18100000.0,4.0,590.0,5400000.0,10900000.0,22400000.0,8600000.0,Approved
3058.0,2.0,Not Graduate,No,6100000.0,23500000.0,14.0,510.0,9000000.0,9500000.0,12400000.0,3400000.0,Rejected
3059.0,3.0,Graduate,Yes,7800000.0,25600000.0,6.0,523.0,13600000.0,7100000.0,20800000.0,9200000.0,Rejected
3060.0,0.0,Graduate,Yes,2000000.0,6700000.0,8.0,461.0,4900000.0,2200000.0,7200000.0,2600000.0,Rejected
3061.0,4.0,Not Graduate,No,1900000.0,5600000.0,2.0,832.0,2700000.0,3300000.0,7100000.0,2400000.0,Approved
3062.0,2.0,Not Graduate,Yes,3300000.0,9600000.0,18.0,896.0,9900000.0,900000.0,12100000.0,4900000.0,Approved
3063.0,0.0,Not Graduate,Yes,9500000.0,26000000.0,2.0,732.0,22500000.0,15600000.0,20400000.0,9300000.0,Approved
3064.0,0.0,Graduate,Yes,3500000.0,13900000.0,16.0,301.0,10300000.0,100000.0,8700000.0,2700000.0,Rejected
3065.0,5.0,Graduate,No,4400000.0,15800000.0,4.0,701.0,4100000.0,6300000.0,17100000.0,4100000.0,Approved
3066.0,2.0,Not Graduate,No,2000000.0,4000000.0,14.0,502.0,4900000.0,1500000.0,5400000.0,1300000.0,Rejected
3067.0,3.0,Not Graduate,No,9200000.0,19500000.0,12.0,742.0,18300000.0,9900000.0,19500000.0,13700000.0,Approved
3068.0,1.0,Not Graduate,No,2200000.0,5000000.0,2.0,755.0,1100000.0,2500000.0,6700000.0,3200000.0,Approved
3069.0,1.0,Not Graduate,No,1900000.0,7100000.0,2.0,834.0,3900000.0,2300000.0,5800000.0,1400000.0,Approved
3070.0,5.0,Graduate,Yes,8700000.0,18400000.0,12.0,394.0,18800000.0,3200000.0,24600000.0,12000000.0,Rejected
3071.0,3.0,Graduate,Yes,9700000.0,19700000.0,4.0,663.0,16700000.0,2200000.0,36200000.0,5200000.0,Approved
3072.0,3.0,Graduate,No,9400000.0,20300000.0,10.0,649.0,19600000.0,6700000.0,36100000.0,10000000.0,Approved
3073.0,4.0,Not Graduate,Yes,8000000.0,23200000.0,14.0,738.0,10900000.0,12100000.0,19900000.0,5400000.0,Approved
3074.0,5.0,Not Graduate,No,1000000.0,2000000.0,4.0,524.0,2700000.0,1800000.0,2200000.0,700000.0,Rejected
3075.0,5.0,Not Graduate,No,5300000.0,14600000.0,16.0,855.0,4200000.0,1600000.0,11200000.0,7400000.0,Approved
3076.0,3.0,Graduate,Yes,1400000.0,5400000.0,20.0,304.0,1700000.0,1300000.0,2900000.0,800000.0,Rejected
3077.0,2.0,Graduate,Yes,1600000.0,3800000.0,12.0,532.0,3200000.0,1400000.0,5400000.0,1100000.0,Rejected
3078.0,3.0,Graduate,Yes,3400000.0,8500000.0,6.0,584.0,4200000.0,4700000.0,6800000.0,3700000.0,Approved
3079.0,3.0,Graduate,No,7800000.0,28700000.0,4.0,447.0,7200000.0,9500000.0,20100000.0,11300000.0,Approved
3080.0,4.0,Not Graduate,No,7100000.0,19900000.0,14.0,852.0,4700000.0,3200000.0,19700000.0,7600000.0,Approved
3081.0,1.0,Not Graduate,Yes,6000000.0,13100000.0,2.0,368.0,9900000.0,2200000.0,13700000.0,4900000.0,Rejected
3082.0,3.0,Not Graduate,Yes,8200000.0,28900000.0,10.0,447.0,4400000.0,14700000.0,29400000.0,6800000.0,Rejected
3083.0,4.0,Graduate,No,3900000.0,11400000.0,20.0,867.0,3800000.0,1100000.0,13600000.0,3200000.0,Approved
3084.0,5.0,Not Graduate,Yes,8400000.0,17600000.0,12.0,397.0,13400000.0,14500000.0,24500000.0,7900000.0,Rejected
3085.0,4.0,Graduate,No,9700000.0,19400000.0,20.0,798.0,6400000.0,13700000.0,20300000.0,12800000.0,Approved
3086.0,1.0,Not Graduate,Yes,8300000.0,26300000.0,20.0,530.0,22800000.0,11000000.0,33200000.0,8000000.0,Rejected
3087.0,4.0,Graduate,No,2500000.0,9900000.0,16.0,356.0,5500000.0,2600000.0,6100000.0,2300000.0,Rejected
3088.0,3.0,Graduate,No,6100000.0,24000000.0,18.0,718.0,4100000.0,3400000.0,16600000.0,6800000.0,Approved
3089.0,3.0,Not Graduate,No,5000000.0,13000000.0,10.0,459.0,2900000.0,3400000.0,18200000.0,7200000.0,Rejected
3090.0,3.0,Not Graduate,No,9500000.0,22200000.0,8.0,571.0,4400000.0,8600000.0,24400000.0,10500000.0,Approved
3091.0,2.0,Graduate,No,5700000.0,20500000.0,8.0,412.0,5800000.0,4300000.0,21200000.0,4900000.0,Rejected
3092.0,1.0,Graduate,Yes,5000000.0,12500000.0,20.0,604.0,4100000.0,100000.0,12200000.0,7400000.0,Approved
3093.0,4.0,Not Graduate,Yes,8600000.0,20600000.0,16.0,449.0,10800000.0,10600000.0,28700000.0,5400000.0,Rejected
3094.0,5.0,Not Graduate,No,1400000.0,5300000.0,12.0,778.0,1600000.0,700000.0,4400000.0,700000.0,Approved
3095.0,3.0,Graduate,No,5900000.0,21200000.0,16.0,476.0,11700000.0,4800000.0,14800000.0,7700000.0,Rejected
3096.0,4.0,Graduate,Yes,4100000.0,10400000.0,12.0,727.0,11900000.0,5900000.0,16400000.0,4400000.0,Approved
3097.0,3.0,Graduate,No,7400000.0,18500000.0,8.0,818.0,10400000.0,8800000.0,28000000.0,8400000.0,Approved
3098.0,1.0,Graduate,Yes,7100000.0,19300000.0,16.0,738.0,7200000.0,0.0,24300000.0,3600000.0,Approved
3099.0,5.0,Graduate,Yes,5300000.0,18200000.0,16.0,546.0,14600000.0,7900000.0,13400000.0,4000000.0,Rejected
3100.0,2.0,Not Graduate,No,6600000.0,14100000.0,2.0,471.0,10800000.0,11400000.0,20700000.0,6000000.0,Rejected
3101.0,3.0,Not Graduate,No,2800000.0,10600000.0,4.0,860.0,5200000.0,4700000.0,6700000.0,2900000.0,Approved
3102.0,1.0,Not Graduate,Yes,1600000.0,4400000.0,4.0,364.0,2500000.0,700000.0,4300000.0,2400000.0,Rejected
3103.0,0.0,Graduate,Yes,8500000.0,25300000.0,20.0,557.0,13000000.0,5100000.0,23900000.0,7100000.0,Approved
3104.0,1.0,Not Graduate,Yes,5200000.0,20700000.0,12.0,612.0,2200000.0,2600000.0,16500000.0,3200000.0,Approved
3105.0,2.0,Not Graduate,Yes,6400000.0,19300000.0,6.0,414.0,7200000.0,1800000.0,19100000.0,3900000.0,Rejected
3106.0,5.0,Graduate,No,1300000.0,2900000.0,4.0,372.0,1700000.0,100000.0,2800000.0,600000.0,Rejected
3107.0,0.0,Graduate,No,5600000.0,11600000.0,12.0,466.0,15000000.0,7400000.0,21800000.0,7500000.0,Rejected
3108.0,3.0,Graduate,Yes,9000000.0,19800000.0,20.0,348.0,8600000.0,9200000.0,25300000.0,6000000.0,Rejected
3109.0,1.0,Not Graduate,Yes,7800000.0,17200000.0,4.0,597.0,3700000.0,12700000.0,17400000.0,8500000.0,Approved
3110.0,4.0,Not Graduate,Yes,4000000.0,11000000.0,8.0,791.0,500000.0,4700000.0,10300000.0,3000000.0,Approved
3111.0,0.0,Graduate,Yes,700000.0,1800000.0,12.0,400.0,1500000.0,1100000.0,2200000.0,300000.0,Rejected
3112.0,5.0,Graduate,Yes,7300000.0,18700000.0,16.0,813.0,6600000.0,8200000.0,20000000.0,5800000.0,Approved
3113.0,0.0,Not Graduate,Yes,5200000.0,15400000.0,4.0,675.0,15300000.0,8800000.0,12800000.0,2900000.0,Approved
3114.0,1.0,Not Graduate,No,6200000.0,18200000.0,18.0,324.0,3100000.0,12000000.0,19200000.0,3400000.0,Rejected
3115.0,4.0,Graduate,No,1100000.0,3600000.0,8.0,693.0,2400000.0,1300000.0,3800000.0,1500000.0,Approved
3116.0,1.0,Not Graduate,Yes,5600000.0,13700000.0,8.0,491.0,10100000.0,3700000.0,18500000.0,4200000.0,Rejected
3117.0,5.0,Graduate,Yes,3400000.0,9800000.0,8.0,559.0,3500000.0,2900000.0,8300000.0,2200000.0,Approved
3118.0,4.0,Graduate,No,1500000.0,4900000.0,16.0,392.0,1800000.0,1100000.0,3000000.0,2000000.0,Rejected
3119.0,2.0,Not Graduate,No,5800000.0,18600000.0,18.0,532.0,10900000.0,900000.0,12300000.0,6700000.0,Rejected
3120.0,4.0,Not Graduate,No,9800000.0,29400000.0,8.0,592.0,29100000.0,16700000.0,35900000.0,9000000.0,Approved
3121.0,5.0,Not Graduate,No,8300000.0,23100000.0,4.0,459.0,5500000.0,14300000.0,28400000.0,5500000.0,Rejected
3122.0,4.0,Graduate,Yes,500000.0,1200000.0,4.0,627.0,0.0,500000.0,1800000.0,700000.0,Approved
3123.0,4.0,Graduate,No,1900000.0,6100000.0,2.0,462.0,2100000.0,3300000.0,5400000.0,2500000.0,Approved
3124.0,1.0,Not Graduate,Yes,9700000.0,24700000.0,14.0,600.0,13600000.0,14000000.0,35500000.0,6700000.0,Approved
3125.0,5.0,Not Graduate,No,1800000.0,6200000.0,18.0,366.0,3500000.0,2400000.0,6300000.0,1300000.0,Rejected
3126.0,0.0,Graduate,Yes,3300000.0,9700000.0,14.0,356.0,9800000.0,4800000.0,9400000.0,1900000.0,Rejected
3127.0,5.0,Graduate,No,900000.0,2300000.0,16.0,590.0,1200000.0,1500000.0,2100000.0,900000.0,Approved
3128.0,5.0,Graduate,Yes,8200000.0,28900000.0,4.0,485.0,16500000.0,3000000.0,19400000.0,6800000.0,Approved
3129.0,1.0,Not Graduate,Yes,500000.0,1700000.0,18.0,617.0,400000.0,100000.0,1400000.0,500000.0,Approved
3130.0,5.0,Graduate,Yes,1000000.0,2600000.0,8.0,664.0,900000.0,1200000.0,3500000.0,900000.0,Approved
3131.0,3.0,Not Graduate,No,7100000.0,27900000.0,8.0,583.0,8900000.0,7600000.0,19600000.0,6300000.0,Approved
3132.0,1.0,Graduate,Yes,200000.0,400000.0,18.0,859.0,300000.0,100000.0,400000.0,200000.0,Approved
3133.0,2.0,Graduate,No,3100000.0,7300000.0,14.0,504.0,3200000.0,0.0,7200000.0,1500000.0,Rejected
3134.0,4.0,Graduate,No,700000.0,2300000.0,16.0,688.0,1500000.0,300000.0,1900000.0,400000.0,Approved
3135.0,3.0,Not Graduate,No,1800000.0,5700000.0,2.0,422.0,4800000.0,0.0,3700000.0,2300000.0,Approved
3136.0,3.0,Not Graduate,Yes,8400000.0,27000000.0,8.0,746.0,15000000.0,8400000.0,27000000.0,12500000.0,Approved
3137.0,3.0,Graduate,No,7400000.0,17500000.0,20.0,317.0,17700000.0,14000000.0,27000000.0,9500000.0,Rejected
3138.0,2.0,Not Graduate,Yes,6700000.0,20200000.0,6.0,701.0,8800000.0,12200000.0,13900000.0,8200000.0,Approved
3139.0,1.0,Graduate,Yes,1700000.0,6000000.0,16.0,754.0,3900000.0,1500000.0,6400000.0,1800000.0,Approved
3140.0,3.0,Not Graduate,Yes,300000.0,600000.0,10.0,515.0,300000.0,200000.0,1000000.0,200000.0,Rejected
3141.0,1.0,Graduate,Yes,3800000.0,8800000.0,12.0,670.0,5200000.0,4700000.0,12200000.0,3800000.0,Approved
3142.0,5.0,Graduate,Yes,1300000.0,4000000.0,8.0,407.0,3800000.0,1300000.0,3500000.0,1100000.0,Rejected
3143.0,5.0,Not Graduate,Yes,3100000.0,10900000.0,12.0,884.0,6100000.0,3700000.0,12300000.0,4100000.0,Approved
3144.0,1.0,Graduate,Yes,200000.0,400000.0,20.0,882.0,400000.0,100000.0,300000.0,0.0,Approved
3145.0,2.0,Not Graduate,Yes,8100000.0,24700000.0,6.0,595.0,5500000.0,14300000.0,27300000.0,6500000.0,Approved
3146.0,1.0,Not Graduate,Yes,8900000.0,22900000.0,4.0,757.0,8200000.0,11600000.0,17800000.0,7800000.0,Approved
3147.0,5.0,Graduate,Yes,4200000.0,8500000.0,4.0,386.0,8700000.0,4600000.0,10500000.0,6000000.0,Rejected
3148.0,5.0,Not Graduate,Yes,4100000.0,11100000.0,18.0,756.0,1700000.0,3000000.0,10800000.0,3000000.0,Approved
3149.0,3.0,Not Graduate,No,8300000.0,25700000.0,12.0,453.0,24000000.0,14600000.0,20400000.0,5700000.0,Rejected
3150.0,3.0,Not Graduate,No,7500000.0,25200000.0,8.0,316.0,1000000.0,800000.0,18300000.0,9000000.0,Rejected
3151.0,3.0,Graduate,No,2100000.0,7700000.0,6.0,703.0,700000.0,4000000.0,8200000.0,1300000.0,Approved
3152.0,3.0,Graduate,No,1400000.0,3200000.0,8.0,753.0,2200000.0,2000000.0,3600000.0,2000000.0,Approved
3153.0,0.0,Not Graduate,No,6900000.0,23500000.0,2.0,621.0,7800000.0,7300000.0,23100000.0,9400000.0,Approved
3154.0,0.0,Graduate,Yes,2500000.0,9100000.0,10.0,852.0,5000000.0,4700000.0,7400000.0,1500000.0,Approved
3155.0,3.0,Not Graduate,Yes,3800000.0,9400000.0,12.0,301.0,7800000.0,2800000.0,14900000.0,5000000.0,Rejected
3156.0,3.0,Not Graduate,Yes,7700000.0,29300000.0,10.0,359.0,6800000.0,6100000.0,21900000.0,4200000.0,Rejected
3157.0,1.0,Not Graduate,No,3200000.0,6600000.0,16.0,534.0,8800000.0,2600000.0,6500000.0,1800000.0,Rejected
3158.0,0.0,Not Graduate,Yes,8600000.0,20000000.0,10.0,704.0,25400000.0,10000000.0,30800000.0,10300000.0,Approved
3159.0,3.0,Not Graduate,Yes,3800000.0,13700000.0,16.0,662.0,4800000.0,400000.0,12400000.0,5300000.0,Approved
3160.0,3.0,Graduate,No,8400000.0,31100000.0,18.0,599.0,20600000.0,14100000.0,20500000.0,8500000.0,Approved
3161.0,1.0,Graduate,No,1600000.0,5400000.0,4.0,319.0,4200000.0,2200000.0,4200000.0,1600000.0,Approved
3162.0,2.0,Not Graduate,No,7800000.0,19400000.0,16.0,549.0,18600000.0,13300000.0,24100000.0,6900000.0,Rejected
3163.0,1.0,Graduate,Yes,9400000.0,21000000.0,12.0,443.0,14100000.0,2700000.0,23200000.0,5600000.0,Rejected
3164.0,3.0,Not Graduate,Yes,9900000.0,26700000.0,10.0,550.0,22200000.0,15900000.0,36800000.0,6600000.0,Approved
3165.0,4.0,Not Graduate,No,2400000.0,8000000.0,18.0,393.0,-100000.0,200000.0,7600000.0,3000000.0,Rejected
3166.0,2.0,Graduate,Yes,7500000.0,15100000.0,8.0,488.0,19800000.0,0.0,28500000.0,6700000.0,Rejected
3167.0,5.0,Graduate,No,3300000.0,11800000.0,16.0,845.0,6000000.0,1500000.0,9200000.0,2600000.0,Approved
3168.0,2.0,Graduate,No,5500000.0,19000000.0,2.0,382.0,12500000.0,1000000.0,15200000.0,8100000.0,Approved
3169.0,5.0,Not Graduate,No,2400000.0,7500000.0,12.0,357.0,2600000.0,2900000.0,6100000.0,1300000.0,Rejected
3170.0,1.0,Not Graduate,Yes,8700000.0,27500000.0,16.0,815.0,8000000.0,13400000.0,23600000.0,5900000.0,Approved
3171.0,1.0,Not Graduate,No,9600000.0,26000000.0,16.0,368.0,18500000.0,16600000.0,29900000.0,8400000.0,Rejected
3172.0,0.0,Graduate,No,8400000.0,19800000.0,16.0,674.0,500000.0,12200000.0,27400000.0,10700000.0,Approved
3173.0,5.0,Not Graduate,No,9200000.0,23900000.0,10.0,335.0,5800000.0,15300000.0,35400000.0,10700000.0,Rejected
3174.0,2.0,Graduate,Yes,4600000.0,12600000.0,2.0,355.0,6300000.0,6900000.0,14800000.0,6500000.0,Rejected
3175.0,5.0,Not Graduate,No,7600000.0,17500000.0,6.0,510.0,9100000.0,3500000.0,15700000.0,9800000.0,Rejected
3176.0,4.0,Graduate,No,8500000.0,17800000.0,4.0,698.0,6700000.0,4300000.0,28600000.0,8000000.0,Approved
3177.0,4.0,Not Graduate,Yes,3100000.0,8200000.0,18.0,408.0,2900000.0,3800000.0,10800000.0,3100000.0,Rejected
3178.0,3.0,Graduate,Yes,4900000.0,13100000.0,18.0,401.0,5700000.0,4100000.0,16400000.0,3600000.0,Rejected
3179.0,5.0,Not Graduate,Yes,5800000.0,14000000.0,14.0,418.0,3900000.0,10400000.0,15100000.0,6800000.0,Rejected
3180.0,0.0,Not Graduate,No,5700000.0,21300000.0,4.0,697.0,3000000.0,6800000.0,20000000.0,5500000.0,Approved
3181.0,4.0,Graduate,No,3200000.0,12200000.0,14.0,683.0,-100000.0,1100000.0,7500000.0,2900000.0,Rejected
3182.0,4.0,Not Graduate,Yes,8000000.0,31500000.0,16.0,763.0,14900000.0,8800000.0,17600000.0,8900000.0,Approved
3183.0,4.0,Not Graduate,No,5000000.0,11400000.0,6.0,336.0,1600000.0,4000000.0,15500000.0,2500000.0,Rejected
3184.0,2.0,Not Graduate,Yes,2900000.0,8300000.0,10.0,693.0,7500000.0,1900000.0,9700000.0,4300000.0,Approved
3185.0,2.0,Not Graduate,No,6400000.0,23900000.0,18.0,745.0,14800000.0,4000000.0,16300000.0,7000000.0,Approved
3186.0,5.0,Graduate,No,6300000.0,22500000.0,18.0,629.0,300000.0,3900000.0,23100000.0,8000000.0,Approved
3187.0,0.0,Not Graduate,No,5900000.0,23300000.0,16.0,581.0,2200000.0,8100000.0,14900000.0,5800000.0,Approved
3188.0,1.0,Graduate,No,8100000.0,29600000.0,4.0,672.0,8200000.0,5100000.0,21100000.0,5400000.0,Approved
3189.0,5.0,Graduate,Yes,7100000.0,20100000.0,4.0,700.0,16900000.0,2900000.0,15600000.0,4500000.0,Approved
3190.0,1.0,Not Graduate,No,1400000.0,4400000.0,14.0,787.0,1600000.0,1200000.0,4200000.0,800000.0,Approved
3191.0,3.0,Graduate,Yes,2300000.0,8000000.0,8.0,300.0,4200000.0,3800000.0,7300000.0,1200000.0,Rejected
3192.0,1.0,Graduate,No,7400000.0,16100000.0,4.0,655.0,22000000.0,12900000.0,25300000.0,4300000.0,Approved
3193.0,0.0,Graduate,Yes,5300000.0,13300000.0,12.0,572.0,4200000.0,2500000.0,18000000.0,7100000.0,Approved
3194.0,5.0,Graduate,Yes,7700000.0,16400000.0,2.0,663.0,1100000.0,14800000.0,15800000.0,3900000.0,Approved
3195.0,0.0,Not Graduate,No,5000000.0,10700000.0,16.0,726.0,1600000.0,1100000.0,15700000.0,4800000.0,Approved
3196.0,5.0,Not Graduate,Yes,6000000.0,12300000.0,12.0,680.0,11400000.0,5300000.0,13800000.0,7300000.0,Approved
3197.0,0.0,Graduate,No,1400000.0,2700000.0,2.0,685.0,3400000.0,800000.0,5400000.0,1300000.0,Approved
3198.0,5.0,Not Graduate,Yes,9400000.0,23100000.0,6.0,762.0,12400000.0,10200000.0,22300000.0,6600000.0,Approved
3199.0,3.0,Not Graduate,No,5200000.0,17200000.0,18.0,768.0,9200000.0,5500000.0,11700000.0,3800000.0,Approved
3200.0,0.0,Graduate,No,3100000.0,11100000.0,8.0,504.0,3500000.0,4600000.0,11400000.0,1800000.0,Rejected
3201.0,3.0,Not Graduate,Yes,8400000.0,20500000.0,12.0,796.0,22900000.0,10500000.0,17600000.0,11200000.0,Approved
3202.0,0.0,Not Graduate,No,1200000.0,2900000.0,18.0,348.0,400000.0,1200000.0,2900000.0,600000.0,Rejected
3203.0,5.0,Not Graduate,Yes,4800000.0,13100000.0,6.0,717.0,8300000.0,8900000.0,18300000.0,2800000.0,Approved
3204.0,5.0,Not Graduate,Yes,9200000.0,34200000.0,4.0,565.0,500000.0,13900000.0,23600000.0,12300000.0,Approved
3205.0,2.0,Not Graduate,No,5300000.0,10900000.0,6.0,647.0,14600000.0,3500000.0,18700000.0,3200000.0,Approved
3206.0,3.0,Graduate,No,4700000.0,10900000.0,2.0,626.0,9200000.0,2300000.0,14600000.0,5200000.0,Approved
3207.0,0.0,Not Graduate,No,6500000.0,24700000.0,6.0,554.0,2700000.0,1100000.0,22700000.0,9600000.0,Approved
3208.0,4.0,Graduate,Yes,3200000.0,11500000.0,20.0,864.0,8700000.0,5000000.0,12100000.0,4100000.0,Approved
3209.0,4.0,Graduate,No,4600000.0,12500000.0,6.0,406.0,10800000.0,200000.0,14000000.0,6800000.0,Rejected
3210.0,5.0,Graduate,No,700000.0,1800000.0,10.0,650.0,1300000.0,100000.0,1500000.0,300000.0,Approved
3211.0,5.0,Not Graduate,Yes,7600000.0,16500000.0,8.0,534.0,8900000.0,10300000.0,24900000.0,8300000.0,Rejected
3212.0,4.0,Graduate,No,1200000.0,2600000.0,8.0,872.0,1600000.0,2100000.0,2700000.0,900000.0,Approved
3213.0,2.0,Graduate,No,5100000.0,16500000.0,12.0,845.0,12100000.0,9000000.0,11400000.0,5700000.0,Approved
3214.0,1.0,Not Graduate,Yes,4300000.0,16300000.0,14.0,792.0,400000.0,400000.0,10200000.0,4000000.0,Rejected
3215.0,4.0,Graduate,No,300000.0,1200000.0,18.0,544.0,700000.0,100000.0,800000.0,100000.0,Rejected
3216.0,2.0,Graduate,Yes,4000000.0,13000000.0,10.0,552.0,3700000.0,1600000.0,15600000.0,3400000.0,Approved
3217.0,5.0,Not Graduate,No,3900000.0,14900000.0,12.0,837.0,1100000.0,500000.0,14400000.0,3600000.0,Approved
3218.0,0.0,Not Graduate,Yes,6900000.0,21300000.0,18.0,845.0,17400000.0,5600000.0,21400000.0,6600000.0,Approved
3219.0,4.0,Not Graduate,Yes,7000000.0,24100000.0,10.0,677.0,18800000.0,6000000.0,21600000.0,6300000.0,Approved
